FrameRecv	FrameStart	SystemTimestamp	Message
1000	34.39743	16982608953031030	T00047e45J370000LffffWW
1000	34.39743	16982608953070946	T00047e66J310000LffffWW
1000	34.39743	16982608953116477	T00047e87J310000LffffWW
1000	34.39743	16982608953151501	T00047ea8J310000LffffWW
1000	34.39743	16982608953197654	T00047ec9J330000LffffWW
1000	34.39743	16982608953197654	T00047eeaJ290000LffffWW
1000	34.39743	16982608953247566	T00047f0bJ2b0000LffffWW
1000	34.39743	16982608953287477	T00047f2cJ370000LffffWW
1000	34.39743	16982608953322577	T00047f4dJ350000LffffWW
1000	34.39743	16982608953352711	T00047f6eJ310000LffffWW
1000	34.39743	16982608953352711	T00047f8fJ290000LffffWW
1000	34.39743	16982608953398006	T00047fb0J380000LffffWW
1000	34.39743	16982608953447927	T00047fd1J3b0000LffffWW
1000	34.39743	16982608953487809	T00047ff2J310000LffffWW
1000	34.39743	16982608953522830	T00048013J310000LffffWW
1000	34.39743	16982608953522830	T00048034J2a0000LffffWW
1000	34.39743	16982608953567842	T00048055J2c0000LffffWW
1000	34.39743	16982608953602856	T00048076J370000LffffWW
1000	34.39743	16982608953642783	T00048097J350000LffffWW
1000	34.39743	16982608953687779	T000480b8J300000LffffWW
1000	34.39743	16982608953687779	T000480d9J3b0000LffffWW
1000	34.39743	16982608953722951	T000480faJ380000LffffWW
1000	34.39743	16982608953762846	T0004811bJ3c0000LffffWW
1000	34.39743	16982608953808581	T0004813cJ3b0000LffffWW
1000	34.39743	16982608953858492	T0004815dJ360000LffffWW
1000	34.39743	16982608953858492	T0004817eJ300000LffffWW
1000	34.39743	16982608953893458	Code: 0004819c 00bf
1001	34.43074	16982608953943397	T000481afJ370000LffffWW
1001	34.43074	16982608953943397	T000481c9J300000LffffWW
1001	34.43074	16982608954293435	T000481e3J300000LffffWW
1001	34.43074	16982608954293435	T00048202J360000LffffWW
1001	34.43074	16982608954293435	T00048223J360000LffffWW
1001	34.43074	16982608954293435	T00048244J330000LffffWW
1001	34.43074	16982608954293435	T00048265J350000LffffWW
1001	34.43074	16982608954293435	T00048286J340000LffffWW
1001	34.43074	16982608954293435	T000482a7J360000LffffWW
1001	34.43074	16982608954293435	T000482c8J300000LffffWW
1001	34.43074	16982608954293435	T000482e9J300000LffffWW
1001	34.43074	16982608954293435	T0004830aJ2f0000LffffWW
1001	34.43074	16982608954293435	T0004832bJ300000LffffWW
1001	34.43074	16982608954348349	T0004834cJ300000LffffWW
1001	34.43074	16982608954348349	T0004836dJ3a0000LffffWW
1002	34.68075	16982608954588056	T0004838eJ230000L93caWW
1002	34.68075	16982608954588056	T000483afJ0d0000L4764WW
1002	34.68075	16982608954588056	T000483d0J030000L2228BW
1002	34.68075	16982608954588056	T000483f1J000000L0b04BB
1002	34.68075	16982608954588056	T00048412J000000L0100BB
1002	34.68075	16982608954588056	T00048433J000000L0000BB
1002	34.68075	16982608954588056	T00048454J000000L0000BB
1002	34.68075	16982608954637993	T00048475J000000L0000BB
1003	34.73079	16982608954873401	T00048496J000000L0000BB
1003	34.73079	16982608954873401	Code: 00048499 00c0
1003	34.73079	16982608954873401	T000484c3J000000L0000BB
1003	34.73079	16982608954873401	T000484ddJ000000L0000BB
1003	34.73079	16982608954873401	T000484f9J000000L0000BB
1003	34.73079	16982608954873401	T0004851aJ000000L0000BB
1003	34.73079	16982608954873401	T0004853bJ000000L0000BB
1003	34.73079	16982608954873401	T0004855cJ000000L0000BB
1003	34.73079	16982608954873401	T0004857dJ000000L0600BB
1003	34.73079	16982608954923426	T0004859eJ070000L9433WW
1004	34.76408	16982608955168045	T000485bfJ120000LceadWW
1004	34.76408	16982608955168045	T000485e0J1d0000Le7e2WW
1004	34.76408	16982608955168045	T00048601J2a0000Lf1ffWW
1004	34.76408	16982608955168045	T00048622J2c0000LffffWW
1004	34.76408	16982608955168045	T00048643J350000LffffWW
1004	34.76408	16982608955168045	T00048664J2e0000LffffWW
1004	34.76408	16982608955168045	T00048685J2f0000LffffWW
1004	34.76408	16982608955203000	T000486a6J3b0000LffffWW
1004	34.76408	16982608955203000	T000486c7J1a0000Lc8fdWW
1005	34.78073	16982608955242908	T000486e8J100000L4a81WW
1005	34.78073	16982608955467786	T00048709J060000L2428BW
1005	34.78073	16982608955467786	T0004872aJ000000L1004BB
1005	34.78073	16982608955467786	T0004874bJ000000L0500BB
1005	34.78073	16982608955467786	T0004876cJ000000L5500WB
1005	34.78073	16982608955467786	T0004878dJ000000Lbe00WB
1005	34.78073	16982608955467786	T000487aeJ000000Leb00WB
1005	34.78073	16982608955487728	T000487cfJ000000Lff00WB
1006	34.81408	16982608955527764	T000487f0J000000Lff00WB
1006	34.81408	16982608955527764	T00048811J000000Lff00WB
1006	34.81408	16982608955757616	T00048832J000000Lff00WB
1006	34.81408	16982608955757616	T00048853J000000Lff00WB
1006	34.81408	16982608955757616	T00048874J000000Lff00WB
1006	34.81408	16982608955757616	T00048895J000000Lff00WB
1006	34.81408	16982608955757616	T000488b6J000000Lc800WB
1006	34.81408	16982608955757616	T000488d7J040000L5e26WW
1006	34.81408	16982608955777562	T000488f8J110000L2e8cBW
1007	34.84741	16982608955822539	T00048919J200000L0fcfBW
1007	34.84741	16982608956037624	T0004893aJ200000L04fdBW
1007	34.84741	16982608956037624	T0004895bJ260000L00ffBW
1007	34.84741	16982608956037624	T0004897cJ290000L00ffBW
1007	34.84741	16982608956037624	T0004899dJ2e0000L00ffBW
1007	34.84741	16982608956037624	T000489beJ2f0000L00ffBW
1007	34.84741	16982608956037624	T000489dfJ310000L00ffBW
1007	34.84741	16982608956072581	T00048a00J350000L00ffBW
1007	34.84741	16982608956072581	T00048a21J320000L71ffWW
1008	34.88078	16982608956097652	T00048a42J300000Lc2ffWW
1008	34.88078	16982608956332596	T00048a63J290000LebffWW
1008	34.88078	16982608956332596	T00048a84J280000Lf5ffWW
1008	34.88078	16982608956332596	T00048aa5J2a0000LffffWW
1008	34.88078	16982608956332596	T00048ac6J360000LffffWW
1008	34.88078	16982608956332596	T00048ae7J340000LffffWW
1008	34.88078	16982608956332596	T00048b08J300000LffffWW
1008	34.88078	16982608956352544	T00048b29J3b0000LffffWW
1008	34.88078	16982608956387496	T00048b4aJ390000LecffWW
1008	34.88078	16982608956387496	T00048b6bJ3c0000L6effWW
1009	34.89743	16982608956627264	T00048b8cJ3b0000L35ffWW
1009	34.89743	16982608956627264	T00048badJ360000L12ffBW
1009	34.89743	16982608956627264	T00048bceJ300000L05ffBW
1009	34.89743	16982608956627264	T00048befJ2c0000L0dffBW
1009	34.89743	16982608956627264	T00048c10J1b0000Laab9WW
1009	34.89743	16982608956627264	T00048c31J090000Le242WW
1009	34.89743	16982608956627264	T00048c52J010000Lf712WW
1009	34.89743	16982608956682151	T00048c73J000000Lff00WB
1010	34.93074	16982608956917561	T00048c94J000000Lff00WB
1010	34.93074	16982608956917561	T00048cb5J000000Lff00WB
1010	34.93074	16982608956917561	T00048cd6J000000Lff00WB
1010	34.93074	16982608956917561	T00048cf7J000000Lff00WB
1010	34.93074	16982608956917561	T00048d18J000000Lff00WB
1010	34.93074	16982608956917561	T00048d39J000000Lff00WB
1010	34.93074	16982608956917561	T00048d5aJ000000L6e00WB
1010	34.93074	16982608956917561	T00048d7bJ000000L3400WB
1010	34.93074	16982608956957453	T00048d9cJ000000L1700BB
1011	34.96407	16982608957207312	T00048dbdJ000000L0700BB
1011	34.96407	16982608957207312	T00048ddeJ000000L0000BB
1011	34.96407	16982608957207312	T00048dffJ000000L0000BB
1011	34.96407	16982608957207312	T00048e20J000000L0000BB
1011	34.96407	16982608957207312	T00048e41J000000L0000BB
1011	34.96407	16982608957207312	T00048e62J000000L0000BB
1011	34.96407	16982608957207312	T00048e83J000000L0000BB
1011	34.96407	16982608957247218	T00048ea4J000000L5300WB
1011	34.96407	16982608957247218	T00048ec5J050000Lb154WW
1012	34.99743	16982608957287112	T00048ee6J150000Ldda8WW
1012	34.99743	16982608957501943	T00048f07J180000LeedcWW
1012	34.99743	16982608957501943	T00048f28J240000Lf9ffWW
1012	34.99743	16982608957501943	T00048f49J320000LffffWW
1012	34.99743	16982608957501943	T00048f6aJ2d0000LffffWW
1012	34.99743	16982608957501943	T00048f8bJ2f0000LffffWW
1012	34.99743	16982608957501943	T00048facJ280000LffffWW
1012	34.99743	16982608957537001	T00048fcdJ2a0000LffffWW
1013	35.01408	16982608957786691	T00048feeJ1f0000L81dcWW
1013	35.01408	16982608957786691	T0004900fJ0d0000L3d54WW
1013	35.01408	16982608957786691	T00049030J020000L1b1eBW
1013	35.01408	16982608957786691	T00049051J000000L0900BB
1013	35.01408	16982608957786691	T00049072J000000L0000BB
1013	35.01408	16982608957786691	T00049093J0b0000L6d5cWW
1013	35.01408	16982608957786691	T000490b4J1a0000Lc7c1WW
1013	35.01408	16982608957786691	T000490d5J230000Lf3faWW
1013	35.01408	16982608957821765	T000490f6J270000LfdffWW
1014	35.04741	16982608958067463	T00049117J2b0000LffffWW
1014	35.04741	16982608958067463	T00049138J2b0000LffffWW
1014	35.04741	16982608958067463	T00049159J340000LffffWW
1014	35.04741	16982608958067463	T0004917aJ380000LffffWW
1014	35.04741	16982608958067463	T0004919bJ280000LffffWW
1014	35.04741	16982608958067463	T000491bcJ350000LffffWW
1014	35.04741	16982608958067463	T000491ddJ280000La7ffWW
1014	35.04741	16982608958117418	T000491feJ300000L4effWW
1014	35.04741	16982608958117418	T0004921fJ300000L1affBW
1015	35.08074	16982608958341987	T00049240J2b0000L09ffBW
1015	35.08074	16982608958341987	T00049261J3c0000L00ffBW
1015	35.08074	16982608958341987	T00049282J360000L00ffBW
1015	35.08074	16982608958341987	T000492a3J340000L00ffBW
1015	35.08074	16982608958341987	T000492c4J300000L00ffBW
1015	35.08074	16982608958341987	T000492e5J3c0000L00ffBW
1015	35.08074	16982608958357039	T00049306J360000L00ffBW
1016	35.09739	16982608958402034	T00049327J3c0000L0fffBW
1016	35.09739	16982608958631733	T00049348J300000L83ffWW
1016	35.09739	16982608958631733	T00049369J280000Ld5ffWW
1016	35.09739	16982608958631733	T0004938aJ3c0000LeaffWW
1016	35.09739	16982608958631733	T000493abJ290000Lf3ffWW
1016	35.09739	16982608958631733	T000493ccJ270000L84ffWW
1016	35.09739	16982608958631733	T000493edJ120000L3c6fWW
1016	35.09739	16982608958631733	T0004940eJ030000L192bBW
1016	35.09739	16982608958651677	T0004942fJ000000L0702BB
1017	35.13074	16982608958686676	T00049450J000000L0000BB
1017	35.13074	16982608958906498	T00049471J000000L0000BB
1017	35.13074	16982608958906498	T00049492J000000L0000BB
1017	35.13074	16982608958906498	T000494b3J000000L0000BB
1017	35.13074	16982608958906498	T000494d4J000000L0000BB
1017	35.13074	16982608958906498	T000494f5J000000L0000BB
1017	35.13074	16982608958906498	T00049516J000000L0e00BB
1017	35.13074	16982608958926454	T00049537J050000L804dWW
1017	35.13074	16982608958926454	T00049558J150000Lc6a9WW
